depth,profile_filename,flag_quality,posixct_date_utc,latitude_dec_degrees,longitude_dec_degrees,sun_zenith_angle_degrees,hole_type,wavelength,edz,euz,luz,pred_ked,a0,pred_edz_from_klu
1.52,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.65070368242926,NA,NA,0.0791098843311679,7.792862203515311,6.909941615290791
1.54,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.65235642780628,NA,NA,0.0791098843311679,7.792862203515311,6.899017366092214
1.56,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.65410840127056,NA,NA,0.0791098843311679,7.792862203515311,6.888110387549049
1.58,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.65595752325828,NA,NA,0.0791098843311679,7.792862203515311,6.877220652357312
1.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.65790174781448,NA,NA,0.0791098843311679,7.792862203515311,6.8663481332561815
1.62,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.65993907436691,NA,NA,0.0791098843311679,7.792862203515311,6.8554928030279365
1.64,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.66206755841144,NA,NA,0.0791098843311679,7.792862203515311,6.844654634497888
1.66,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.66428531673923,NA,NA,0.0791098843311679,7.792862203515311,6.833833600534304
1.68,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.6665905327972,NA,NA,0.0791098843311679,7.792862203515311,6.82302967404835
1.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.66898146190728,NA,NA,0.0791098843311679,7.792862203515311,6.812242827994015
1.72,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.67145643438135,NA,NA,0.0791098843311679,7.792862203515311,6.801473035368048
1.74,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.6740138529337,NA,NA,0.0791098843311679,7.792862203515311,6.7907202692098885
1.76,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.67665218871284,NA,NA,0.0791098843311679,7.792862203515311,6.779984502601599
1.78,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.67936998470931,NA,0.0328749885590025,0.0791098843311679,7.792862203515311,6.769265708667797
1.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.68216585754173,NA,0.0328404770373979,0.0791098843311679,7.792862203515311,6.75856386057559
1.82,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.68503849786964,NA,0.0328059255972242,0.0791098843311679,7.792862203515311,6.747878931534506
1.84,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.68798667060693,NA,0.0327713343956621,0.0791098843311679,7.792862203515311,6.7372108947964255
1.86,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.69100921662999,NA,0.0327367036067116,0.0791098843311679,7.792862203515311,6.726559723655522
1.88,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.69410505434865,NA,0.032702033419102,0.0791098843311679,7.792862203515311,6.715925391448183
1.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.69727318142949,NA,0.0326673240275487,0.0791098843311679,7.792862203515311,6.705307871552953
1.92,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.70051267582682,NA,0.0326325756234723,0.0791098843311679,7.792862203515311,6.6947071373904645
1.94,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.7038226993402,NA,0.03259778839034,0.0791098843311679,7.792862203515311,6.684123162423368
1.96,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.70720249952749,NA,0.0325629624986343,0.0791098843311679,7.792862203515311,6.673555920156269
1.98,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.71065141435497,NA,0.0325280981017008,0.0791098843311679,7.792862203515311,6.66300538413566
2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.71416887653692,NA,0.0324931953318256,0.0791098843311679,7.792862203515311,6.65247152794986
2.05,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.72325958812712,NA,0.0324057711153047,0.0791098843311679,7.792862203515311,6.626209688812557
2.1,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.73277157787902,NA,0.0323181082526477,0.0791098843311679,7.792862203515311,6.60005152305318
2.15,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.74270473702249,NA,0.0322302061603887,0.0791098843311679,7.792862203515311,6.573996621402251
2.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.7530635864095,NA,0.0321420634748546,0.0791098843311679,7.792862203515311,6.548044576205951
2.25,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.76385777553941,NA,0.0320536779928617,0.0791098843311679,7.792862203515311,6.522194981419754
2.3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.77510271994635,NA,0.0319650464449239,0.0791098843311679,7.792862203515311,6.496447432602065
2.35,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.78682043009599,NA,0.03187616462997,0.0791098843311679,7.792862203515311,6.470801526907895
2.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.79904040777507,NA,0.0317870275309075,0.0791098843311679,7.792862203515311,6.445256863082563
2.45,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.81180064889739,NA,0.0316976294252538,0.0791098843311679,7.792862203515311,6.419813041455408
2.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.82514886266121,NA,0.0316079640771942,0.0791098843311679,7.792862203515311,6.394469663933546
2.55,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.83914383564569,NA,0.0315180251056107,0.0791098843311679,7.792862203515311,6.369226333995636
2.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.85385675868862,NA,0.0314278060878305,0.0791098843311679,7.792862203515311,6.344082656685675
2.65,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.86937203213835,NA,0.0313373008416292,0.0791098843311679,7.792862203515311,6.319038238606822
2.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.88578567300649,NA,0.0312465041377807,0.0791098843311679,7.792862203515311,6.294092687915242
2.75,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.90319621176641,NA,0.0311554124758228,0.0791098843311679,7.792862203515311,6.269245614313974
2.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.92167460776028,NA,0.0310640249035985,0.0791098843311679,7.792862203515311,6.244496629046824
2.85,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.94118025829724,NA,0.0309723439705925,0.0791098843311679,7.792862203515311,6.219845344892286
2.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.96135903206738,NA,0.0308803770843007,0.0791098843311679,7.792862203515311,6.1952913761574795
2.95,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.98118971303055,NA,0.030788138190006,0.0791098843311679,7.792862203515311,6.170834338672117
3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.99893651751643,NA,0.0306956500888026,0.0791098843311679,7.792862203515311,6.146473849782494
3.05,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.01328166029801,NA,0.0306029479853262,0.0791098843311679,7.792862203515311,6.122209528345499
3.1,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.02664305446687,NA,0.0305100850942245,0.0791098843311679,7.792862203515311,6.098040994722652
3.15,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.03914838043818,NA,0.0304171406345956,0.0791098843311679,7.792862203515311,6.073967870774169
3.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.0508802665768,NA,0.0303242290369669,0.0791098843311679,7.792862203515311,6.049989779853037
3.25,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.06174143859183,NA,0.0302315029819752,0.0791098843311679,7.792862203515311,6.026106346799126
3.3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.07195872207285,NA,0.0301391209816027,0.0791098843311679,7.792862203515311,6.002317197933323
3.35,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.08140115770305,NA,0.0300471213863716,0.0791098843311679,7.792862203515311,5.978621961051672
3.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.09021507670387,NA,0.0299544897034829,0.0791098843311679,7.792862203515311,5.955020265419572
3.45,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.09831251961235,NA,0.0298608048299349,0.0791098843311679,7.792862203515311,5.931511741765952
3.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.10572358940741,NA,0.0297663583029984,0.0791098843311679,7.792862203515311,5.908096022277515
3.55,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.1125079048471,NA,0.0296711668425064,0.0791098843311679,7.792862203515311,5.884772740592969
3.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.11866232549113,NA,0.0295751563182074,0.0791098843311679,7.792862203515311,5.8615415317973
3.65,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.12428333112101,NA,0.0294785474856349,0.0791098843311679,7.792862203515311,5.838402032416064
3.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.12939319563545,NA,0.0293807157233072,0.0791098843311679,7.792862203515311,5.815353880409696
3.75,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.13405873513161,NA,0.02928195571452,0.0791098843311679,7.792862203515311,5.79239671516785
3.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.13830816436821,NA,0.0291820162657205,0.0791098843311679,7.792862203515311,5.769530177503755
3.85,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.14217946515669,NA,0.0290809631543464,0.0791098843311679,7.792862203515311,5.746753909648593
3.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.14565193200244,NA,0.0289786700105656,0.0791098843311679,7.792862203515311,5.724067555245905
3.95,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.14873942334558,NA,0.0288757776100327,0.0791098843311679,7.792862203515311,5.701470759346012
4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15141767590059,NA,0.0287723951470574,0.0791098843311679,7.792862203515311,5.6789631684004664
4.05,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15375309354565,NA,0.0286689210723957,0.0791098843311679,7.792862203515311,5.656544430256513
4.1,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.1557112522627,NA,0.0285654493787538,0.0791098843311679,7.792862203515311,5.634214194151589
4.15,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15735739728968,NA,0.0284623102314568,0.0791098843311679,7.792862203515311,5.611972110707824
4.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15859737700963,NA,0.0283596843968599,0.0791098843311679,7.792862203515311,5.589817831926587
4.25,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15950337233707,NA,0.0282577394983126,0.0791098843311679,7.792862203515311,5.567751011183029
4.3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.1600616201712,NA,0.0281565570311088,0.0791098843311679,7.792862203515311,5.54577130322067
4.35,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.1603336970371,NA,0.0280561792336211,0.0791098843311679,7.792862203515311,5.523878364145988
4.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.16027283273825,NA,0.0279566027786289,0.0791098843311679,7.792862203515311,5.5020718514230476
4.45,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15994954643053,NA,0.0278579813960476,0.0791098843311679,7.792862203515311,5.480351423868134
4.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15932448791309,NA,0.0277601369032782,0.0791098843311679,7.792862203515311,5.458716741644417
4.55,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15825749772672,NA,0.0276632469458418,0.0791098843311679,7.792862203515311,5.437167466256635
4.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15664393341672,NA,0.0275666237161448,0.0791098843311679,7.792862203515311,5.415703260545795
4.65,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15437925580757,NA,0.0274706530104928,0.0791098843311679,7.792862203515311,5.394323788683905
4.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.15157692813433,NA,0.0273752121293528,0.0791098843311679,7.792862203515311,5.373028716168712
4.75,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.14840085434201,NA,0.027280824199981,0.0791098843311679,7.792862203515311,5.351817709818472
4.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.14476484583709,NA,0.0271873291597741,0.0791098843311679,7.792862203515311,5.330690437766735
4.85,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.1410229752571,NA,0.0270953659595226,0.0791098843311679,7.792862203515311,5.309646569457157
4.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.13690132996558,NA,0.0270039675914946,0.0791098843311679,7.792862203515311,5.2886857756383225
4.95,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.13241144167517,NA,0.0269133836604955,0.0791098843311679,7.792862203515311,5.267807728358597
5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.12777330032025,NA,0.0268232672556686,0.0791098843311679,7.792862203515311,5.247012100960995
5.1,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.11760016384434,NA,0.026642755991421,0.0791098843311679,7.792862203515311,5.205666805626815
5.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.10674256472699,NA,0.0264623102002518,0.0791098843311679,7.792862203515311,5.164647302079155
5.3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.09546027459773,NA,0.0262823551725549,0.0791098843311679,7.792862203515311,5.123951023150767
5.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.0840199833069,NA,0.0261024690399237,0.0791098843311679,7.792862203515311,5.083575421903106
5.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.07253164099933,NA,0.0259218016039254,0.0791098843311679,7.792862203515311,5.043517971466948
5.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.06103262549472,NA,0.0257392066829668,0.0791098843311679,7.792862203515311,5.0037761648842345
5.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.04981968056712,NA,0.0255542002725528,0.0791098843311679,7.792862203515311,4.964347514951184
5.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.03897110053198,NA,0.0253672653483644,0.0791098843311679,7.792862203515311,4.925229554062629
5.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.02840852768308,NA,0.0251778743095242,0.0791098843311679,7.792862203515311,4.886419834057588
6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.01849986411324,NA,0.0249859997093552,0.0791098843311679,7.792862203515311,4.847915926066047
6.1,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,4.0090010942948,NA,0.0247919390443138,0.0791098843311679,7.792862203515311,4.809715420356948
6.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.99997632086655,NA,0.0245960671210799,0.0791098843311679,7.792862203515311,4.771815926187379
6.3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.99100707546814,NA,0.0243989163753734,0.0791098843311679,7.792862203515311,4.734215071652962
6.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.9820906825553,NA,0.0242011761484913,0.0791098843311679,7.792862203515311,4.696910503539392
6.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.97292748785338,NA,0.0240035426577433,0.0791098843311679,7.792862203515311,4.659899887175179
6.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.96305545979626,NA,0.0238066430525999,0.0791098843311679,7.792862203515311,4.623180906285525
6.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.95237853322842,NA,0.023610920216842,0.0791098843311679,7.792862203515311,4.586751262847365
6.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.94072620276901,NA,0.0234166628876976,0.0791098843311679,7.792862203515311,4.550608676945549
6.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.92797265978012,NA,0.0232241386666639,0.0791098843311679,7.792862203515311,4.514750886630154
7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.9141787679741,NA,0.0230336784532197,0.0791098843311679,7.792862203515311,4.479175647774922
7.1,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.8993999310337,NA,0.0228456108839568,0.0791098843311679,7.792862203515311,4.443880733936815
7.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.88353015861885,NA,0.0226601548157384,0.0791098843311679,7.792862203515311,4.4088639362166715
7.3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.86686577735464,NA,0.0224773564232091,0.0791098843311679,7.792862203515311,4.37412306312097
7.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.84978229692817,NA,0.0222973016407684,0.0791098843311679,7.792862203515311,4.339655940424672
7.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.83259507850362,NA,0.022119886131528,0.0791098843311679,7.792862203515311,4.305460411035149
7.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.81546278669367,NA,0.0219453193064531,0.0791098843311679,7.792862203515311,4.271534334857192
7.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.79840854442881,NA,0.0217735645483297,0.0791098843311679,7.792862203515311,4.23787558865906
7.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.78126959447118,NA,0.021604632194468,0.0791098843311679,7.792862203515311,4.20448206593962
7.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.76411939356019,NA,0.0214380425326403,0.0791098843311679,7.792862203515311,4.171351676796491
8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.74678639162519,NA,0.0212735043348974,0.0791098843311679,7.792862203515311,4.13848234779527
8.1,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.72926708289076,NA,0.021110658423646102,0.0791098843311679,7.792862203515311,4.105872021839751
8.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.71152053807178,NA,0.020949319145826,0.0791098843311679,7.792862203515311,4.073518658043196
8.3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.69341682575099,NA,0.02078948238709,0.0791098843311679,7.792862203515311,4.041420231600603
8.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.6748393917875,NA,0.0206309367327941,0.0791098843311679,7.792862203515311,4.009574733661985
8.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.65565988191013,NA,0.0204735209546586,0.0791098843311679,7.792862203515311,3.977980171206647
8.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.63584978140007,NA,0.0203171153593999,0.0791098843311679,7.792862203515311,3.9466345669184597
8.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.61542864520204,NA,0.020161700219563,0.0791098843311679,7.792862203515311,3.915535959062106
8.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.59440711180278,NA,0.0200070321066954,0.0791098843311679,7.792862203515311,3.8846824013603087
8.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.57286856946287,NA,0.0198530542140138,0.0791098843311679,7.792862203515311,3.8540719628720272
